"Date","Workout name","Exercise","Set","Weight","Reps","Distance","Duration","Measurement unit","Notes"
"2018-10-10 08:24:58","A","Bent Over Barbell Row","4","135","5","","","lbs",
"2018-10-10 08:24:58","A","Bent Over Barbell Row","5","135","5","","","lbs",
"2018-10-10 08:24:58","A","Dumbbell Fly","1","45","10","","","lbs",
"2018-10-10 08:24:58","A","Dumbbell Fly","2","45","10","","","lbs",
"2018-10-10 08:24:58","A","Dumbbell Fly","3","45","10","","","lbs",
"2018-10-10 08:24:58","A","Close Grip Lat Pulldown","1","150","10","","","lbs",
"2018-10-10 08:24:58","A","Close Grip Lat Pulldown","2","150","10","","","lbs",
"2018-10-10 08:24:58","A","Close Grip Lat Pulldown","3","150","10","","","lbs",
"2018-10-12 07:16:30","B","Standing Barbell Military Press","1","105","5","","","lbs",
"2018-10-12 07:16:30","B","Standing Barbell Military Press","2","105","5","","","lbs",
"2018-10-12 07:16:30","B","Standing Barbell Military Press","3","105","5","","","lbs",
"2018-10-12 07:16:30","B","Standing Barbell Military Press","4","105","5","","","lbs",
"2018-10-12 07:16:30","B","Standing Barbell Military Press","5","105","5","","","lbs",
"2018-10-12 07:16:30","B","Barbell Bicep Curl","1","62.5","5","","","lbs",
"2018-10-12 07:16:30","B","Barbell Bicep Curl","2","62.5","5","","","lbs",
"2018-10-12 07:16:30","B","Barbell Bicep Curl","3","62.5","5","","","lbs",
"2018-10-12 07:16:30","B","Barbell Bicep Curl","4","62.5","5","","","lbs",
"2018-10-12 07:16:30","B","Barbell Bicep Curl","5","62.5","5","","","lbs",
"2018-10-12 07:16:30","B","Lateral Dumbbell Raises","1","42.5","6","","","lbs",
"2018-10-12 07:16:30","B","Lateral Dumbbell Raises","2","42.5","6","","","lbs",
"2018-10-12 07:16:30","B","Lateral Dumbbell Raises","3","42.5","6","","","lbs",
"2018-10-12 07:16:30","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-10-12 07:16:30","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-10-12 07:16:30","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-10-12 07:16:30","B","Seated Bent Over Rear Delt Raise","1","32.5","6","","","lbs",
"2018-10-12 07:16:30","B","Seated Bent Over Rear Delt Raise","2","32.5","6","","","lbs",
"2018-10-12 07:16:30","B","Seated Bent Over Rear Delt Raise","3","32.5","6","","","lbs",
"2018-10-12 07:16:30","B","Decline Oblique Crunch","1","5","10","","","lbs",
"2018-10-12 07:16:30","B","Decline Oblique Crunch","2","5","10","","","lbs",
"2018-10-12 07:16:30","B","Decline Oblique Crunch","3","5","10","","","lbs",
"2018-10-12 07:16:30","B","Barbell Deadlifts","1","180","5","","","lbs",
"2018-10-12 07:16:30","B","Barbell Deadlifts","2","180","5","","","lbs",
"2018-10-12 07:16:30","B","Barbell Deadlifts","3","180","5","","","lbs",
"2018-10-15 11:42:56","A","Barbell Squat","1","160","5","","","lbs",
"2018-10-15 11:42:56","A","Barbell Squat","2","160","5","","","lbs",
"2018-10-15 11:42:56","A","Barbell Squat","3","160","5","","","lbs",
"2018-10-15 11:42:56","A","Barbell Squat","4","160","5","","","lbs",
"2018-10-15 11:42:56","A","Barbell Squat","5","160","5","","","lbs",
"2018-10-15 11:42:56","A","Barbell Bench Press","1","160","5","","","lbs",
"2018-10-15 11:42:56","A","Barbell Bench Press","2","160","5","","","lbs",
"2018-10-15 11:42:56","A","Barbell Bench Press","3","160","5","","","lbs",
"2018-10-15 11:42:56","A","Barbell Bench Press","4","160","5","","","lbs",
"2018-10-15 11:42:56","A","Barbell Bench Press","5","160","5","","","lbs",
"2018-10-15 11:42:56","A","Bent Over Barbell Row","1","140","5","","","lbs",
"2018-10-15 11:42:56","A","Bent Over Barbell Row","2","140","5","","","lbs",
"2018-10-15 11:42:56","A","Bent Over Barbell Row","3","140","5","","","lbs",
"2018-10-15 11:42:56","A","Bent Over Barbell Row","4","140","5","","","lbs",
"2018-10-15 11:42:56","A","Bent Over Barbell Row","5","140","5","","","lbs",
"2018-10-17 07:47:08","B","Standing Barbell Military Press","1","107.5","5","","","lbs",
"2018-10-17 07:47:08","B","Standing Barbell Military Press","2","107.5","5","","","lbs",
"2018-10-17 07:47:08","B","Standing Barbell Military Press","3","107.5","5","","","lbs",
"2018-10-17 07:47:08","B","Standing Barbell Military Press","4","107.5","5","","","lbs",
"2018-10-17 07:47:08","B","Standing Barbell Military Press","5","107.5","5","","","lbs",
"2018-10-17 07:47:08","B","Barbell Bicep Curl","1","65","5","","","lbs",
"2018-10-17 07:47:08","B","Barbell Bicep Curl","2","65","5","","","lbs",
"2018-10-17 07:47:08","B","Barbell Bicep Curl","3","65","5","","","lbs",
"2018-10-17 07:47:08","B","Barbell Bicep Curl","4","65","5","","","lbs",
"2018-10-17 07:47:08","B","Barbell Bicep Curl","5","65","5","","","lbs",
"2018-10-17 07:47:08","B","Lateral Dumbbell Raises","1","45","6","","","lbs",
"2018-10-17 07:47:08","B","Lateral Dumbbell Raises","2","45","6","","","lbs",
"2018-10-17 07:47:08","B","Lateral Dumbbell Raises","3","45","6","","","lbs",
"2018-10-17 07:47:08","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-10-17 07:47:08","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-10-17 07:47:08","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-10-17 07:47:08","B","Barbell Deadlifts","1","185","5","","","lbs",
"2018-10-17 07:47:08","B","Barbell Deadlifts","2","185","5","","","lbs",
"2018-10-17 07:47:08","B","Barbell Deadlifts","3","185","5","","","lbs",
"2018-10-19 07:11:37","A","Barbell Squat","1","165","5","","","lbs",
"2018-10-19 07:11:37","A","Barbell Squat","2","165","5","","","lbs",
"2018-10-19 07:11:37","A","Barbell Squat","3","165","5","","","lbs",
"2018-10-19 07:11:37","A","Barbell Squat","4","165","5","","","lbs",
"2018-10-19 07:11:37","A","Barbell Squat","5","165","5","","","lbs",
"2018-10-19 07:11:37","A","Barbell Bench Press","1","165","5","","","lbs",
"2018-10-19 07:11:37","A","Barbell Bench Press","2","165","5","","","lbs",
"2018-10-19 07:11:37","A","Barbell Bench Press","3","165","5","","","lbs",
"2018-10-19 07:11:37","A","Barbell Bench Press","4","165","5","","","lbs",
"2018-10-19 07:11:37","A","Barbell Bench Press","5","165","5","","","lbs",
"2018-10-19 07:11:37","A","Bent Over Barbell Row","1","145","5","","","lbs",
"2018-10-19 07:11:37","A","Bent Over Barbell Row","2","145","5","","","lbs",
"2018-10-19 07:11:37","A","Bent Over Barbell Row","3","145","5","","","lbs",
"2018-10-19 07:11:37","A","Bent Over Barbell Row","4","145","5","","","lbs",
"2018-10-19 07:11:37","A","Bent Over Barbell Row","5","145","5","","","lbs",
"2018-10-19 07:11:37","A","Dumbbell Fly","1","50","10","","","lbs",
"2018-10-19 07:11:37","A","Dumbbell Fly","2","50","10","","","lbs",
"2018-10-19 07:11:37","A","Dumbbell Fly","3","50","10","","","lbs",
"2018-10-19 07:11:37","A","Close Grip Lat Pulldown","1","155","10","","","lbs",
"2018-10-19 07:11:37","A","Close Grip Lat Pulldown","2","155","10","","","lbs",
"2018-10-19 07:11:37","A","Close Grip Lat Pulldown","3","155","10","","","lbs",
"2018-10-22 06:33:57","B","Standing Barbell Military Press","1","110","5","","","lbs",
"2018-10-22 06:33:57","B","Standing Barbell Military Press","2","110","5","","","lbs",
"2018-10-22 06:33:57","B","Standing Barbell Military Press","3","110","5","","","lbs",
"2018-10-22 06:33:57","B","Standing Barbell Military Press","4","110","5","","","lbs",
"2018-10-22 06:33:57","B","Standing Barbell Military Press","5","110","5","","","lbs",
"2018-10-22 06:33:57","B","Barbell Bicep Curl","1","70","5","","","lbs",
"2018-10-22 06:33:57","B","Barbell Bicep Curl","2","70","5","","","lbs",
"2018-10-22 06:33:57","B","Barbell Bicep Curl","3","70","5","","","lbs",
"2018-10-22 06:33:57","B","Barbell Bicep Curl","4","70","5","","","lbs",
"2018-10-22 06:33:57","B","Barbell Bicep Curl","5","70","5","","","lbs",
"2018-10-22 06:33:57","B","Lateral Dumbbell Raises","1","50","6","","","lbs",
"2018-10-22 06:33:57","B","Lateral Dumbbell Raises","2","50","6","","","lbs",
"2018-10-22 06:33:57","B","Lateral Dumbbell Raises","3","50","6","","","lbs",
"2018-10-22 06:33:57","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-10-22 06:33:57","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-10-22 06:33:57","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-10-22 06:33:57","B","Seated Bent Over Rear Delt Raise","1","35","6","","","lbs",
"2018-10-22 06:33:57","B","Seated Bent Over Rear Delt Raise","2","35","6","","","lbs",
"2018-10-22 06:33:57","B","Seated Bent Over Rear Delt Raise","3","35","6","","","lbs",
"2018-10-22 06:33:57","B","Decline Oblique Crunch","1","5","10","","","lbs",
"2018-10-22 06:33:57","B","Decline Oblique Crunch","2","5","10","","","lbs",
"2018-10-22 06:33:57","B","Decline Oblique Crunch","3","5","10","","","lbs",
"2018-10-22 06:33:57","B","Barbell Deadlifts","1","190","5","","","lbs",
"2018-10-22 06:33:57","B","Barbell Deadlifts","2","190","5","","","lbs",
"2018-10-22 06:33:57","B","Barbell Deadlifts","3","190","5","","","lbs",
"2018-10-24 07:06:59","A","Barbell Squat","1","170","5","","","lbs",
"2018-10-24 07:06:59","A","Barbell Squat","2","170","5","","","lbs",
"2018-10-24 07:06:59","A","Barbell Squat","3","170","5","","","lbs",
"2018-10-24 07:06:59","A","Barbell Squat","4","170","5","","","lbs",
"2018-10-24 07:06:59","A","Barbell Squat","5","170","5","","","lbs",
"2018-10-24 07:06:59","A","Barbell Bench Press","1","170","5","","","lbs",
"2018-10-24 07:06:59","A","Barbell Bench Press","2","170","5","","","lbs",
"2018-10-24 07:06:59","A","Barbell Bench Press","3","170","5","","","lbs",
"2018-10-24 07:06:59","A","Barbell Bench Press","4","170","5","","","lbs",
"2018-10-24 07:06:59","A","Barbell Bench Press","5","170","5","","","lbs",
"2018-10-24 07:06:59","A","Bent Over Barbell Row","1","150","5","","","lbs",
"2018-10-24 07:06:59","A","Bent Over Barbell Row","2","150","5","","","lbs",
"2018-10-24 07:06:59","A","Bent Over Barbell Row","3","150","5","","","lbs",
"2018-10-24 07:06:59","A","Bent Over Barbell Row","4","150","5","","","lbs",
"2018-10-24 07:06:59","A","Bent Over Barbell Row","5","150","5","","","lbs",
"2018-10-24 07:06:59","A","Dumbbell Fly","1","60","10","","","lbs",
"2018-10-24 07:06:59","A","Dumbbell Fly","2","60","10","","","lbs",
"2018-10-24 07:06:59","A","Dumbbell Fly","3","40","10","","","lbs",
"2018-10-24 07:06:59","A","Close Grip Lat Pulldown","1","160","10","","","lbs",
"2018-10-24 07:06:59","A","Close Grip Lat Pulldown","2","160","10","","","lbs",
"2018-10-24 07:06:59","A","Close Grip Lat Pulldown","3","160","10","","","lbs",
"2018-10-26 07:05:04","B","Standing Barbell Military Press","1","112.5","5","","","lbs",
"2018-10-26 07:05:04","B","Standing Barbell Military Press","2","112.5","5","","","lbs",
"2018-10-26 07:05:04","B","Standing Barbell Military Press","3","112.5","5","","","lbs",
"2018-10-26 07:05:04","B","Standing Barbell Military Press","4","112.5","5","","","lbs",
"2018-10-26 07:05:04","B","Standing Barbell Military Press","5","112.5","5","","","lbs",
"2018-10-26 07:05:04","B","Barbell Bicep Curl","1","72.5","5","","","lbs",
"2018-10-26 07:05:04","B","Barbell Bicep Curl","2","72.5","5","","","lbs",
"2018-10-26 07:05:04","B","Barbell Bicep Curl","3","72.5","5","","","lbs",
"2018-10-26 07:05:04","B","Barbell Bicep Curl","4","72.5","5","","","lbs",
"2018-10-26 07:05:04","B","Barbell Bicep Curl","5","72.5","5","","","lbs",
"2018-10-26 07:05:04","B","Lateral Dumbbell Raises","1","52.5","6","","","lbs",
"2018-10-26 07:05:04","B","Lateral Dumbbell Raises","2","52.5","6","","","lbs",
"2018-10-26 07:05:04","B","Lateral Dumbbell Raises","3","52.5","6","","","lbs",
"2018-10-26 07:05:04","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-10-26 07:05:04","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-10-26 07:05:04","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-10-26 07:05:04","B","Seated Bent Over Rear Delt Raise","1","40","6","","","lbs",
"2018-10-26 07:05:04","B","Seated Bent Over Rear Delt Raise","2","40","6","","","lbs",
"2018-10-26 07:05:04","B","Seated Bent Over Rear Delt Raise","3","40","6","","","lbs",
"2018-10-26 07:05:04","B","Decline Oblique Crunch","1","10","10","","","lbs",
"2018-10-26 07:05:04","B","Decline Oblique Crunch","2","10","10","","","lbs",
"2018-10-26 07:05:04","B","Decline Oblique Crunch","3","10","10","","","lbs",
"2018-10-26 07:05:04","B","Barbell Deadlifts","1","195","5","","","lbs",
"2018-10-26 07:05:04","B","Barbell Deadlifts","2","195","5","","","lbs",
"2018-10-26 07:05:04","B","Barbell Deadlifts","3","195","5","","","lbs",
"2018-10-29 06:38:03","A","Barbell Squat","1","175","5","","","lbs",
"2018-10-29 06:38:03","A","Barbell Squat","2","175","5","","","lbs",
"2018-10-29 06:38:03","A","Barbell Squat","3","175","5","","","lbs",
"2018-10-29 06:38:03","A","Barbell Squat","4","175","5","","","lbs",
"2018-10-29 06:38:03","A","Barbell Squat","5","175","5","","","lbs",
"2018-10-29 06:38:03","A","Barbell Bench Press","1","175","5","","","lbs",
"2018-10-29 06:38:03","A","Barbell Bench Press","2","175","5","","","lbs",
"2018-10-29 06:38:03","A","Barbell Bench Press","3","175","5","","","lbs",
"2018-10-29 06:38:03","A","Barbell Bench Press","4","175","5","","","lbs",
"2018-10-29 06:38:03","A","Barbell Bench Press","5","175","3","","","lbs",
"2018-10-29 06:38:03","A","Bent Over Barbell Row","1","155","5","","","lbs",
"2018-10-29 06:38:03","A","Bent Over Barbell Row","2","155","5","","","lbs",
"2018-10-29 06:38:03","A","Bent Over Barbell Row","3","155","5","","","lbs",
"2018-10-29 06:38:03","A","Bent Over Barbell Row","4","155","5","","","lbs",
"2018-10-29 06:38:03","A","Bent Over Barbell Row","5","155","5","","","lbs",
"2018-10-31 07:49:43","B","Standing Barbell Military Press","1","115","5","","","lbs",
"2018-10-31 07:49:43","B","Standing Barbell Military Press","2","115","5","","","lbs",
"2018-10-31 07:49:43","B","Standing Barbell Military Press","3","115","5","","","lbs",
"2018-10-31 07:49:43","B","Standing Barbell Military Press","4","115","5","","","lbs",
"2018-10-31 07:49:43","B","Standing Barbell Military Press","5","115","5","","","lbs",
"2018-10-31 07:49:43","B","Barbell Bicep Curl","1","75","5","","","lbs",
"2018-10-31 07:49:43","B","Barbell Bicep Curl","2","75","5","","","lbs",
"2018-10-31 07:49:43","B","Barbell Bicep Curl","3","75","5","","","lbs",
"2018-10-31 07:49:43","B","Barbell Bicep Curl","4","75","5","","","lbs",
"2018-10-31 07:49:43","B","Barbell Bicep Curl","5","75","5","","","lbs",
"2018-10-31 07:49:43","B","Lateral Dumbbell Raises","1","55","6","","","lbs",
"2018-10-31 07:49:43","B","Lateral Dumbbell Raises","2","55","6","","","lbs",
"2018-10-31 07:49:43","B","Lateral Dumbbell Raises","3","55","6","","","lbs",
"2018-10-31 07:49:43","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-10-31 07:49:43","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-10-31 07:49:43","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-10-31 07:49:43","B","Seated Bent Over Rear Delt Raise","1","42.5","6","","","lbs",
"2018-10-31 07:49:43","B","Seated Bent Over Rear Delt Raise","2","42.5","6","","","lbs",
"2018-10-31 07:49:43","B","Seated Bent Over Rear Delt Raise","3","42.5","6","","","lbs",
"2018-10-31 07:49:43","B","Decline Oblique Crunch","1","10","10","","","lbs",
"2018-10-31 07:49:43","B","Decline Oblique Crunch","2","10","10","","","lbs",
"2018-10-31 07:49:43","B","Decline Oblique Crunch","3","10","10","","","lbs",
"2018-10-31 07:49:43","B","Barbell Deadlifts","1","200","5","","","lbs",
"2018-10-31 07:49:43","B","Barbell Deadlifts","2","200","5","","","lbs",
"2018-10-31 07:49:43","B","Barbell Deadlifts","3","200","5","","","lbs",
"2018-11-02 07:22:26","A","Barbell Squat","1","175","5","","","lbs",
"2018-11-02 07:22:26","A","Barbell Squat","2","175","5","","","lbs",
"2018-11-02 07:22:26","A","Barbell Squat","3","175","5","","","lbs",
"2018-11-02 07:22:26","A","Barbell Squat","4","175","5","","","lbs",
"2018-11-02 07:22:26","A","Barbell Squat","5","175","5","","","lbs",
"2018-11-02 07:22:26","A","Barbell Bench Press","1","175","5","","","lbs",
"2018-11-02 07:22:26","A","Barbell Bench Press","2","175","5","","","lbs",
"2018-11-02 07:22:26","A","Barbell Bench Press","3","175","5","","","lbs",
"2018-11-02 07:22:26","A","Barbell Bench Press","4","175","5","","","lbs",
"2018-11-02 07:22:26","A","Barbell Bench Press","5","175","5","","","lbs",
"2018-11-02 07:22:26","A","Bent Over Barbell Row","1","160","5","","","lbs",
"2018-11-02 07:22:26","A","Bent Over Barbell Row","2","160","5","","","lbs",
"2018-11-02 07:22:26","A","Bent Over Barbell Row","3","160","5","","","lbs",
"2018-11-02 07:22:26","A","Bent Over Barbell Row","4","160","5","","","lbs",
"2018-11-02 07:22:26","A","Bent Over Barbell Row","5","160","5","","","lbs",
"2018-11-05 06:35:30","B","Standing Barbell Military Press","1","117.5","5","","","lbs",
"2018-11-05 06:35:30","B","Standing Barbell Military Press","2","117.5","5","","","lbs",
"2018-11-05 06:35:30","B","Standing Barbell Military Press","3","117.5","5","","","lbs",
"2018-11-05 06:35:30","B","Standing Barbell Military Press","4","117.5","5","","","lbs",
"2018-11-05 06:35:30","B","Standing Barbell Military Press","5","117.5","2","","","lbs",
"2018-11-05 06:35:30","B","Barbell Bicep Curl","1","75","5","","","lbs",
"2018-11-05 06:35:30","B","Barbell Bicep Curl","2","75","5","","","lbs",
"2018-11-05 06:35:30","B","Barbell Bicep Curl","3","75","5","","","lbs",
"2018-11-05 06:35:30","B","Barbell Bicep Curl","4","75","5","","","lbs",
"2018-11-05 06:35:30","B","Barbell Bicep Curl","5","75","5","","","lbs",
"2018-11-05 06:35:30","B","Lateral Dumbbell Raises","1","60","6","","","lbs",
"2018-11-05 06:35:30","B","Lateral Dumbbell Raises","2","60","3","","","lbs",
"2018-11-05 06:35:30","B","Lateral Dumbbell Raises","3","40","6","","","lbs",
"2018-11-05 06:35:30","B","Hanging Leg Raise","1","","10","","","lbs",
"2018-11-05 06:35:30","B","Hanging Leg Raise","2","","10","","","lbs",
"2018-11-05 06:35:30","B","Hanging Leg Raise","3","","10","","","lbs",
"2018-11-05 06:35:30","B","Seated Bent Over Rear Delt Raise","1","40","6","","","lbs",
"2018-11-05 06:35:30","B","Seated Bent Over Rear Delt Raise","2","40","6","","","lbs",
"2018-11-05 06:35:30","B","Seated Bent Over Rear Delt Raise","3","40","6","","","lbs",
"2018-11-05 06:35:30","B","Decline Oblique Crunch","1","10","10","","","lbs",
"2018-11-05 06:35:30","B","Decline Oblique Crunch","2","10","10","","","lbs",
"2018-11-05 06:35:30","B","Decline Oblique Crunch","3","10","10","","","lbs",
"2018-11-05 06:35:30","B","Barbell Deadlifts","1","205","5","","","lbs",
"2018-11-05 06:35:30","B","Barbell Deadlifts","2","205","5","","","lbs",
"2018-11-05 06:35:30","B","Barbell Deadlifts","3","205","5","","","lbs",
"2018-11-07 11:53:59","A","Barbell Squat","1","180","5","","","lbs",
"2018-11-07 11:53:59","A","Barbell Squat","2","180","5","","","lbs",
"2018-11-07 11:53:59","A","Barbell Squat","3","180","5","","","lbs",
"2018-11-07 11:53:59","A","Barbell Squat","4","180","5","","","lbs",
"2018-11-07 11:53:59","A","Barbell Squat","5","180","5","","","lbs",
"2018-11-07 11:53:59","A","Barbell Bench Press","1","180","5","","","lbs",
"2018-11-07 11:53:59","A","Barbell Bench Press","2","180","5","","","lbs",
"2018-11-07 11:53:59","A","Barbell Bench Press","3","180","5","","","lbs",
"2018-11-07 11:53:59","A","Barbell Bench Press","4","180","4","","","lbs",
